1498704140,3.84,3.94
1498704170,3.84,3.94
1498704200,3.84,3.94
1498704230,3.84,3.92
1498704261,3.84,3.92
1498704291,3.84,3.94
1498704321,3.84,3.94
1498704351,3.84,3.92
1498704382,3.84,3.94
1498704412,3.84,3.92
1498704442,3.84,3.92
1498704473,3.84,3.92
1498704503,3.84,3.92
1498704533,3.84,3.92
1498704563,3.84,3.92
1498704594,3.84,3.92
1498704624,3.84,3.92
1498704654,3.82,3.92
1498704685,3.84,3.92
1498704715,3.84,3.92
1498704745,3.84,3.92
1498704776,3.84,3.92
1498704806,3.84,3.92
1498704836,3.82,3.92
1498704867,3.84,3.92
1498704897,3.82,3.92
1498704927,3.84,3.92
1498704958,3.84,3.92
1498704988,3.82,3.92
1498705018,3.82,3.92
1498705049,3.82,3.92
1498705079,3.82,3.9
1498705109,3.82,3.92
1498705139,3.84,3.9
1498705170,3.82,3.9
1498705200,3.82,3.92
1498705230,3.82,3.9
1498705261,3.82,3.9
1498705291,3.82,3.92
1498705321,3.82,3.92
1498705352,3.82,3.92
1498705382,3.82,3.9
1498705412,3.82,3.92
1498705443,3.82,3.9
1498705473,3.82,3.9
1498705503,3.82,3.9
1498705533,3.82,3.9
1498705564,3.82,3.9
1498705594,3.82,3.9
1498705624,3.82,3.9
1498705654,3.82,3.9
1498705684,3.82,3.9
1498705715,3.8,3.9
1498705745,3.8,3.9
1498705775,3.82,3.9
1498705806,3.82,3.9
1498705836,3.8,3.9
1498705866,3.82,3.9
1498705896,3.8,3.9
1498705927,3.8,3.9
1498705957,3.8,3.88
1498705987,3.8,3.9
1498706018,3.8,3.9
1498706048,3.8,3.88
1498706078,3.8,3.88
1498706108,3.8,3.88
1498706139,3.8,3.88
1498706169,3.8,3.9
1498706200,3.8,3.9
1498706230,3.8,3.88
1498706260,3.8,3.88
1498706290,3.8,3.88
1498706320,3.8,3.88
1498706351,3.8,3.88
1498706381,3.8,3.88
1498706412,3.8,3.88
1498706442,3.8,3.88
1498706473,3.8,3.88
1498706503,3.78,3.88
1498706533,3.8,3.88
1498706563,3.8,3.88
1498706594,3.78,3.88
1498706624,3.78,3.88
1498706654,3.8,3.88
1498706685,3.78,3.88
1498706715,3.78,3.88
1498706745,3.78,3.88
1498706776,3.78,3.88
1498706806,3.78,3.88
1498706836,3.78,3.88
1498706866,3.78,3.88
1498706896,3.78,3.88
1498706927,3.78,3.88
1498706957,3.78,3.88
1498706987,3.78,3.86
1498707017,3.78,3.86
1498707048,3.78,3.86
1498707078,3.78,3.88
1498707108,3.78,3.86
1498707138,3.78,3.86
1498707168,3.78,3.86
1498707199,3.78,3.86
1498707229,3.78,3.86
1498707260,3.78,3.86
1498707290,3.78,3.88
1498707320,3.78,3.86
1498707350,3.78,3.86
1498707381,3.78,3.86
1498707411,3.78,3.86
1498707442,3.78,3.86
1498707472,3.78,3.86
1498707502,3.78,3.86
1498707533,3.78,3.86
1498707563,3.78,3.86
1498707593,3.78,3.86
1498707623,3.78,3.86
1498707654,3.78,3.86
1498707684,3.76,3.86
1498707714,3.78,3.86
1498707745,3.76,3.86
1498707775,3.78,3.86
1498707805,3.76,3.86
1498707836,3.78,3.86
1498707866,3.76,3.86
1498707896,3.76,3.86
1498707927,3.76,3.86
1498707957,3.76,3.86
1498707987,3.76,3.86
1498708018,3.76,3.86
1498708048,3.76,3.86
1498708078,3.76,3.86
1498708108,3.76,3.86
1498708138,3.76,3.86
1498708169,3.76,3.86
1498708199,3.76,3.86
1498708229,3.76,3.86
1498708259,3.76,3.86
1498708290,3.76,3.86
1498708320,3.76,3.86
1498708350,3.76,3.86
1498708381,3.76,3.86
1498708411,3.76,3.86
1498708441,3.76,3.86
1498708471,3.76,3.86
1498708501,3.76,3.86
1498708532,3.76,3.86
1498708562,3.76,3.86
1498708592,3.76,3.86
1498708623,3.76,3.84
1498708653,3.76,3.86
1498708684,3.76,3.86
1498708714,3.76,3.84
1498708744,3.76,3.84
1498708774,3.76,3.84
1498708805,3.76,3.84
1498708835,3.76,3.84
1498708865,3.76,3.84
1498708896,3.76,3.84
1498708926,3.74,3.84
1498708956,3.76,3.84
1498708987,3.74,3.84
1498709017,3.74,3.84
1498709047,3.74,3.84
1498709077,3.74,3.84
1498709108,3.74,3.84
1498709138,3.7,3.84
1498709168,3.74,3.84
1498709198,3.74,3.84
1498709229,3.74,3.84
1498709259,3.74,3.84
1498709289,3.74,3.84
1498709320,3.74,3.84
1498709350,3.74,3.84
1498709380,3.74,3.84
1498709411,3.74,3.84
1498709441,3.74,3.84
1498709471,3.74,3.84
1498709501,3.74,3.84
1498709531,3.74,3.84
1498709562,3.74,3.84
1498709592,3.74,3.84
1498709622,3.74,3.84
1498709653,3.74,3.84
1498709683,3.74,3.84
1498709713,3.74,3.84
1498709743,3.74,3.84
1498709774,3.74,3.84
1498709804,3.74,3.84
1498709834,3.74,3.84
1498709864,3.74,3.84
1498709895,3.74,3.84
1498709925,3.74,3.84
1498709955,3.74,3.84
1498709985,3.74,3.84
1498710016,3.74,3.82
1498710046,3.74,3.84
1498710076,3.74,3.84
1498710106,3.74,3.84
1498710137,3.74,3.82
1498710167,3.74,3.84
1498710197,3.74,3.84
1498710227,3.74,3.82
1498710258,3.74,3.84
1498710288,3.74,3.82
1498710318,3.74,3.82
1498710348,3.74,3.82
1498710379,3.74,3.84
1498710409,3.74,3.84
1498710439,3.74,3.82
1498710469,3.74,3.82
1498710500,3.74,3.82
1498710530,3.74,3.82
1498710560,3.74,3.82
1498710590,3.74,3.82
1498710621,3.74,3.82
1498710651,3.74,3.82
1498710681,3.74,3.82
1498710712,3.74,3.82
1498710742,3.74,3.82
1498710772,3.74,3.82
1498710803,3.72,3.82
1498710833,3.74,3.82
1498710863,3.74,3.82
1498710894,3.74,3.82
1498710924,3.74,3.82
1498710954,3.74,3.82
1498710984,3.74,3.82
1498711015,3.74,3.82
1498711045,3.74,3.82
1498711075,3.74,3.82
1498711106,3.74,3.82
1498711136,3.72,3.82
1498711166,3.74,3.82
1498711197,3.74,3.82
1498711227,3.74,3.82
1498711257,3.72,3.82
1498711288,3.74,3.82
1498711318,3.72,3.82
1498711348,3.72,3.82
1498711378,3.74,3.82
1498711409,3.72,3.82
1498711439,3.72,3.82
1498711469,3.74,3.82
1498711499,3.72,3.82
1498711529,3.74,3.82
1498711560,3.74,3.82
1498711590,3.72,3.82
1498711620,3.72,3.82
1498711650,3.74,3.82
1498711681,3.72,3.82
1498711711,3.72,3.82
1498711741,3.74,3.82
1498711772,3.72,3.82
1498711802,3.72,3.82
1498711832,3.72,3.82
1498711862,3.72,3.82
1498711893,3.72,3.82
1498711923,3.72,3.82
1498711953,3.72,3.82
1498711983,3.72,3.82
1498712013,3.72,3.8
1498712044,3.72,3.82
1498712074,3.72,3.8
1498712104,3.72,3.82
1498712134,3.72,3.8
1498712164,3.72,3.8
1498712195,3.72,3.8
1498712225,3.72,3.82
1498712255,3.72,3.8
1498712285,3.72,3.82
1498712315,3.72,3.8
1498712346,3.72,3.8
1498712376,3.72,3.8
1498712406,3.72,3.82
1498712436,3.72,3.8
1498712467,3.72,3.8
1498712497,3.72,3.8
1498712527,3.72,3.8
1498712557,3.72,3.8
1498712588,3.72,3.8
1498712618,3.72,3.8
1498712648,3.72,3.8
1498712679,3.72,3.8
1498712709,3.72,3.8
1498712739,3.72,3.8
1498712770,3.72,3.8
1498712800,3.72,3.8
1498712830,3.72,3.8
1498712861,3.72,3.8
1498712891,3.72,3.8
1498712921,3.72,3.8
1498712952,3.72,3.8
1498712982,3.72,3.8
1498713012,3.72,3.8
1498713043,3.72,3.8
1498713073,3.72,3.8
1498713104,3.72,3.8
1498713134,3.72,3.8
1498713164,3.72,3.8
1498713194,3.72,3.8
1498713225,3.72,3.8
1498713255,3.7,3.8
1498713285,3.7,3.8
1498713315,3.7,3.8
1498713345,3.7,3.8
1498713376,3.7,3.8
1498713406,3.7,3.8
1498713436,3.72,3.8
1498713466,3.72,3.8
1498713496,3.7,3.8
1498713527,3.7,3.8
1498713557,3.7,3.8
1498713587,3.7,3.8
1498713618,3.7,3.78
1498713648,3.7,3.78
1498713679,3.7,3.8
1498713709,3.7,3.8
1498713739,3.7,3.8
1498713770,3.7,3.8
1498713800,3.72,3.8
1498713830,3.7,3.78
1498713861,3.7,3.8
1498713891,3.7,3.8
1498713921,3.7,3.78
1498713951,3.7,3.8
1498713982,3.7,3.78
1498714012,3.7,3.78
1498714042,3.7,3.8
1498714072,3.7,3.78
1498714102,3.72,3.8
1498714133,3.7,3.8
1498714163,3.7,3.78
1498714193,3.7,3.8
1498714223,3.7,3.8
1498714254,3.7,3.8
1498714284,3.68,3.76
1498714315,3.7,3.8
1498714345,3.7,3.78
1498714375,3.7,3.78
1498714405,3.7,3.78
1498714435,3.7,3.8
1498714465,3.7,3.78
1498714496,3.7,3.8
1498714526,3.7,3.78
1498714556,3.7,3.78
1498714587,3.7,3.78
1498714617,3.7,3.78
1498714647,3.7,3.78
1498714677,3.7,3.78
1498714707,3.7,3.78
1498714738,3.7,3.78
1498714768,3.7,3.78
1498714798,3.7,3.78
1498714828,3.7,3.78
1498714858,3.7,3.78
1498714889,3.7,3.78
1498714919,3.7,3.78
1498714949,3.7,3.78
1498714979,3.7,3.78
1498715009,3.7,3.78
1498715040,3.7,3.78
1498715070,3.7,3.78
1498715100,3.7,3.78
1498715130,3.7,3.78
1498715161,3.7,3.78
1498715191,3.7,3.78
1498715221,3.7,3.78
1498715252,3.7,3.78
1498715282,3.7,3.78
1498715312,3.7,3.78
1498715342,3.7,3.78
1498715373,3.7,3.78
1498715403,3.7,3.78
1498715433,3.7,3.78
1498715464,3.7,3.78
1498715494,3.7,3.78
1498715524,3.64,3.78
1498715554,3.68,3.78
1498715585,3.7,3.78
1498715615,3.68,3.78
1498715645,3.68,3.78
1498715675,3.7,3.78
1498715705,3.7,3.78
1498715736,3.68,3.78
1498715766,3.7,3.78
1498715796,3.7,3.78
1498715826,3.68,3.78
1498715857,3.7,3.78
1498715887,3.68,3.78
1498715917,3.68,3.78
1498715948,3.68,3.78
1498715978,3.68,3.78
1498716008,3.68,3.78
1498716038,3.68,3.78
1498716068,3.68,3.78
1498716099,3.68,3.78
1498716129,3.68,3.78
1498716159,3.68,3.78
1498716190,3.68,3.76
1498716220,3.68,3.78
1498716250,3.68,3.78
1498716281,3.68,3.78
1498716311,3.68,3.78
1498716341,3.68,3.76
1498716372,3.68,3.76
1498716402,3.68,3.76
1498716433,3.68,3.76
1498716463,3.68,3.76
1498716493,3.68,3.76
1498716524,3.68,3.76
1498716554,3.68,3.76
1498716584,3.68,3.76
1498716614,3.68,3.76
1498716644,3.68,3.76
1498716675,3.68,3.78
1498716705,3.68,3.76
1498716735,3.68,3.76
1498716765,3.68,3.76
1498716795,3.68,3.76
1498716825,3.68,3.76
1498716856,3.68,3.76
1498716886,3.68,3.76
1498716917,3.68,3.76
1498716947,3.68,3.76
1498716977,3.68,3.76
1498717008,3.66,3.76
1498717038,3.68,3.76
1498717068,3.68,3.76
1498717099,3.68,3.76
1498717129,3.68,3.76
1498717160,3.66,3.76
1498717190,3.68,3.76
1498717220,3.68,3.76
1498717250,3.68,3.76
1498717280,3.68,3.76
1498717311,3.68,3.76
1498717341,3.66,3.76
1498717371,3.66,3.76
1498717401,3.66,3.76
1498717432,3.66,3.76
1498717462,3.66,3.76
1498717492,3.66,3.76
1498717523,3.66,3.76
1498717553,3.66,3.76
1498717583,3.68,3.76
1498717614,3.68,3.76
1498717644,3.66,3.76
1498717674,3.66,3.76
1498717704,3.66,3.76
1498717735,3.66,3.76
1498717765,3.66,3.76
1498717795,3.66,3.76
1498717826,3.66,3.76
1498717856,3.66,3.76
1498717886,3.66,3.76
1498717917,3.66,3.76
1498717947,3.66,3.76
1498717977,3.66,3.76
1498718007,3.66,3.76
1498718037,3.66,3.74
1498718068,3.66,3.76
1498718098,3.66,3.76
1498718129,3.66,3.76
1498718159,3.66,3.76
1498718189,3.66,3.76
1498718220,3.66,3.76
1498718250,3.66,3.76
1498718280,3.66,3.76
1498718310,3.66,3.76
1498718340,3.64,3.74
1498718371,3.66,3.74
1498718401,3.66,3.74
1498718431,3.66,3.74
1498718461,3.66,3.74
1498718491,3.66,3.74
1498718522,3.66,3.74
1498718552,3.64,3.74
1498718582,3.64,3.74
1498718613,3.66,3.74
1498718643,3.64,3.74
1498718673,3.64,3.74
1498718704,3.64,3.74
1498718734,3.64,3.74
1498718765,3.64,3.74
1498718795,3.66,3.74
1498718825,3.64,3.74
1498718855,3.64,3.74
1498718886,3.64,3.74
1498718916,3.64,3.74
1498718947,3.66,3.74
1498718977,3.64,3.74
1498719007,3.64,3.74
1498719038,3.64,3.74
1498719068,3.64,3.74
1498719099,3.64,3.74
1498719129,3.64,3.74
1498719159,3.64,3.74
1498719189,3.64,3.74
1498719220,3.64,3.72
1498719250,3.64,3.72
1498719280,3.64,3.74
1498719310,3.64,3.72
1498719340,3.64,3.74
1498719370,3.64,3.74
1498719401,3.64,3.74
1498719431,3.64,3.72
1498719461,3.64,3.72
1498719492,3.64,3.72
1498719522,3.64,3.72
1498719552,3.64,3.72
1498719583,3.64,3.72
1498719613,3.64,3.72
1498719643,3.64,3.72
1498719674,3.64,3.72
1498719704,3.64,3.72
1498719734,3.64,3.72
1498719764,3.64,3.72
1498719794,3.64,3.72
1498719825,3.64,3.72
1498719855,3.64,3.72
1498719885,3.62,3.72
1498719916,3.64,3.72
1498719946,3.62,3.7
1498719976,3.62,3.72
1498720007,3.64,3.72
1498720037,3.64,3.72
1498720067,3.64,3.72
1498720098,3.62,3.72
1498720128,3.62,3.7
1498720158,3.64,3.72
1498720188,3.62,3.7
1498720219,3.62,3.72
1498720249,3.62,3.72
1498720280,3.62,3.72
1498720310,3.62,3.72
1498720340,3.62,3.7
1498720370,3.62,3.7
1498720400,3.62,3.72
1498720430,3.62,3.7
1498720461,3.62,3.72
1498720491,3.62,3.7
1498720521,3.62,3.72
1498720552,3.62,3.7
1498720582,3.62,3.7
1498720613,3.62,3.7
1498720643,3.62,3.7
1498720673,3.62,3.72
1498720703,3.62,3.7
1498720734,3.62,3.7
1498720764,3.62,3.7
1498720794,3.62,3.7
1498720825,3.62,3.7
1498720855,3.62,3.7
1498720886,3.62,3.7
1498720916,3.62,3.7
1498720946,3.62,3.7
1498720976,3.62,3.7
1498721006,3.62,3.7
1498721036,3.62,3.7
1498721067,3.62,3.7
1498721097,3.62,3.7
1498721127,3.62,3.7
1498721158,3.62,3.7
1498721188,3.62,3.7
1498721218,3.62,3.7
1498721248,3.62,3.7
1498721279,3.62,3.7
1498721309,3.6,3.7
1498721340,3.62,3.7
1498721370,3.6,3.7
1498721400,3.6,3.7
1498721431,3.6,3.7
1498721461,3.62,3.7
1498721491,3.6,3.7
1498721522,3.6,3.7
1498721552,3.6,3.7
1498721582,3.6,3.7
1498721612,3.6,3.7
1498721642,3.6,3.68
1498721673,3.6,3.68
1498721703,3.6,3.68
1498721733,3.6,3.68
1498721763,3.6,3.68
1498721793,3.6,3.68
1498721823,3.6,3.68
1498721854,3.6,3.68
1498721884,3.6,3.68
1498721915,3.58,3.68
1498721945,3.6,3.68
1498721975,3.58,3.66
1498722006,3.58,3.66
1498722036,3.58,3.68
1498722066,3.58,3.66
1498722096,3.58,3.66
1498722127,3.58,3.66
1498722157,3.58,3.66
1498722188,3.58,3.66
1498722218,3.56,3.66
1498722249,3.56,3.66
1498722279,3.56,3.64
1498722309,3.56,3.64
1498722339,3.56,3.64
1498722370,3.54,3.64
1498722400,3.54,3.64
1498722431,3.54,3.64
1498722461,3.54,3.62
1498722491,3.54,3.62
1498722522,3.52,3.62
1498722552,3.52,3.62
1498722582,3.5,3.6
1498722612,3.5,3.6
1498722642,3.5,3.6
1498722673,3.48,3.6
1498722703,3.48,3.58
1498722733,3.48,3.58
1498722764,3.48,3.58
1498722794,3.46,3.56
1498722824,3.46,3.56
1498722855,3.46,3.56
1498722885,3.44,3.54
1498722915,3.44,3.52
1498722946,3.42,3.52
1498722976,3.42,3.52
1498723006,3.42,3.5
1498723037,3.42,3.5
1498723067,3.4,3.48
1498723097,3.4,3.48
1498723128,3.38,3.48
1498723158,3.38,3.46
1498723188,3.38,3.46
1498723218,3.36,3.44
1498723248,3.36,3.44
1498723278,3.34,3.44
1498723309,3.34,3.42
1498723339,3.32,3.42
1498723370,3.32,3.4
1498723400,3.3,3.4
1498723430,3.3,3.38
1498723460,3.28,3.36
1498723491,3.28,3.36
1498723521,3.26,3.34
1498723551,3.24,3.34
1498723581,3.24,3.32
1498723611,3.22,3.3
1498723642,3.2,3.28
1498723672,3.18,3.28
1498723702,3.16,3.26
1498723732,3.14,3.24
1498723763,3.12,3.22
1498723793,3.12,3.2
1498723823,3.08,3.16
1498723853,3.04,3.14
1498723883,3.0,3.08
1498723914,2.96,3.04
1498723944,2.9,3.0
1498723974,2.84,2.92
1498724005,2.78,2.86
1498724035,2.72,2.82
1498724065,2.68,2.76
1498724096,2.6,2.72
1498724126,2.56,2.64
1498724156,2.52,2.6
1498724187,2.48,2.56
1498724217,2.42,2.5
1498724247,None,1.38
1498724277,None,1.38
1498724308,None,1.38
1498724338,None,1.38
1498724368,None,1.38
1498724398,None,1.38
1498724429,None,1.38
1498724459,None,1.38
1498724489,None,1.38
1498724520,None,1.38
1498724550,None,1.38
1498724580,None,1.38
1498724610,None,1.38
1498724641,None,1.38
1498724671,None,1.38
1498724701,None,1.38
1498724732,None,1.38
1498724762,None,1.38
1498724792,None,1.38
1498724822,None,1.38
1498724853,None,1.38
1498724883,None,1.38
1498724913,None,1.38
1498724943,None,1.38
1498724974,None,1.38
1498725004,None,1.38
1498725034,None,1.38
1498725064,None,1.38
1498725095,None,1.38
1498725125,None,1.38
1498725155,None,1.38
1498725186,None,1.38
1498725216,None,1.38
1498725246,None,1.38
1498725276,None,1.38
1498725307,None,1.38
1498725337,None,1.38
1498725367,None,1.38
1498725397,None,1.38
1498725428,None,1.38
1498725458,None,1.38
1498725488,None,1.38
1498725518,None,1.38
1498725549,None,1.38
1498725579,None,1.38
1498725609,None,1.38
1498725639,None,1.38
1498725669,None,1.38
1498725700,None,1.38
1498725730,None,1.38
1498725760,None,1.38
1498725791,None,1.38
1498725821,None,1.38
1498725851,None,1.38
1498725881,None,1.38
1498725912,None,1.38
1498725942,None,1.38
1498725972,None,1.38
1498726003,None,1.38
1498726033,None,1.38
1498726063,None,1.38
1498726093,None,1.38
1498726123,None,1.38
1498726154,None,1.38
1498726184,None,1.38
1498726214,None,1.38
1498726245,None,1.38
1498726275,None,1.38
1498726305,None,1.38
1498726336,None,1.38
1498726366,None,1.38
1498726396,None,1.38
1498726426,None,1.38
1498726457,None,1.38
1498726487,None,1.38
1498726517,None,1.38
1498726547,None,1.38
1498726578,None,1.38
1498726608,None,1.38
1498726638,None,1.38
1498726668,None,1.38
1498726698,None,1.38
1498726729,None,1.38
1498726759,None,1.38
1498726789,None,1.38
1498726820,None,1.38
1498726850,None,1.38
1498726880,None,1.38
1498726910,None,1.38
1498726941,None,1.38
1498726971,None,1.38
1498727001,None,1.38
1498727031,None,1.38
1498727062,None,1.38
1498727092,None,1.38
1498727122,None,1.38
1498727153,None,1.38
1498727183,None,1.38
1498727213,None,1.38
1498727243,None,1.38
1498727274,None,1.38
1498727304,None,1.38
1498727334,None,1.38
1498727364,None,1.38
1498727395,None,1.38
1498727425,None,1.38
1498727455,None,1.38
1498727486,None,1.38
1498727516,None,1.38
1498727546,None,1.38
1498727576,None,1.38
1498727607,None,1.38
1498727637,None,1.38
1498727667,None,1.38
1498727697,None,1.38
1498727728,None,1.38
1498727758,None,1.38
1498727788,None,1.38
1498727819,None,1.38
1498727849,None,1.38
1498727879,None,1.38
1498727909,None,1.38
1498727939,None,1.38
1498727970,None,1.38
1498728000,None,1.38
1498728030,None,1.38
1498728060,None,1.38
1498728091,None,1.38
1498728121,None,1.38
1498728151,None,1.38
1498728181,None,1.38
1498728212,None,1.38
1498728242,None,1.38
1498728272,None,1.38
1498728303,None,1.38
1498728333,None,1.38
1498728363,None,1.38
1498728394,None,1.38
1498728424,None,1.38
1498728454,None,1.38
1498728484,None,1.38
1498728514,None,1.38
1498728545,None,1.38
1498728575,None,1.38
1498728605,None,1.38
1498728636,None,1.38
1498728666,None,1.38
1498728696,None,1.38
1498728726,None,1.38
1498728757,None,1.38
1498728787,None,1.38
1498728817,None,1.38
1498728847,None,1.38
1498728878,None,1.38
1498728908,None,1.38
1498728938,None,1.38
1498728968,None,1.38
1498728998,None,1.38
1498729029,None,1.38
1498729059,None,1.38
1498729089,None,1.38
1498729120,None,1.38
1498729150,None,1.38
1498729180,None,1.38
1498729211,None,1.38
1498729241,None,1.38
1498729271,None,1.38
1498729301,None,1.38
1498729331,None,1.38
1498729362,None,1.38
1498729392,None,1.38
1498729422,None,1.38
1498729453,None,1.38
1498729483,None,1.38
1498729513,None,1.38
1498729543,None,1.38
1498729573,None,1.38
1498729604,None,1.38
1498729634,None,1.38
1498729664,None,1.38
1498729695,None,1.38
1498729725,None,1.38
1498729755,None,1.38
1498729785,None,1.38
1498729816,None,1.38
1498729846,None,1.38
1498729876,None,1.38
1498729906,None,1.38
1498729937,None,1.38
1498729967,None,1.38
1498729997,None,1.38
1498730028,None,1.38
1498730058,None,1.38
1498730088,None,1.38
1498730119,None,1.38
1498730149,None,1.38
1498730179,None,1.38
1498730209,None,1.38
1498730240,None,1.38
1498730270,None,1.38
1498730300,None,1.38
1498730330,None,1.38
1498730361,None,1.38
1498730391,None,1.38
1498730421,None,1.38
1498730451,None,1.38
1498730482,None,1.38
1498730512,None,1.38
1498730542,None,1.38
1498730572,None,1.38
1498730603,None,1.38
1498730633,None,1.38
1498730663,None,1.38
1498730693,None,1.38
1498730724,None,1.38
1498730754,None,1.38
1498730784,None,1.38
1498730814,None,1.38
1498730845,None,1.38
1498730875,None,1.38
1498730905,None,1.38
1498730935,None,1.38
1498730966,None,1.38
1498730996,None,1.38
1498731026,None,1.38
1498731056,None,1.38
1498731086,None,1.38
1498731117,None,1.38
1498731147,None,1.38
1498731177,None,1.38
1498731208,None,1.38
1498731238,None,1.38
1498731268,None,1.38
1498731298,None,1.38
1498731329,None,1.38
1498731359,None,1.38
1498731389,None,1.38
1498731419,None,1.38
1498731449,None,1.38
1498731480,None,1.38
1498731510,None,1.38
1498731540,None,1.38
1498731570,None,1.38
1498731601,None,1.38
1498731631,None,1.38
1498731661,None,1.38
1498731691,None,1.38
1498731722,None,1.38
1498731752,None,1.38
1498731782,None,1.38
1498731812,None,1.38
1498731843,None,1.38
1498731873,None,1.38
1498731903,None,1.38
1498731933,None,1.38
1498731964,None,1.38
1498731994,None,1.38
1498732024,None,1.38
1498732055,None,1.38
1498732085,None,1.38
1498732115,None,1.38
1498732146,None,1.38
1498732176,None,1.38
1498732206,None,1.38
1498732236,None,1.38
1498732267,None,1.38
1498732297,None,1.38
1498732327,None,1.38
1498732357,None,1.38
1498732387,None,1.38
1498732418,None,1.38
1498732448,None,1.38
1498732478,None,1.38
1498732508,None,1.38
1498732539,None,1.38
1498732569,None,1.38
1498732599,None,1.38
1498732629,None,1.38
1498732660,None,1.38
1498732691,None,1.38
1498732721,None,1.38
1498732751,None,1.38
1498732782,None,1.38
1498732812,None,1.38
1498732842,None,1.38
1498732872,None,1.38
1498732903,None,1.38
1498732933,None,1.38
1498732963,None,1.38
1498732993,None,1.38
1498733024,None,1.38
1498733054,None,1.38
1498733084,None,1.38
1498733114,None,1.38
1498733144,None,1.38
1498733174,None,1.38
1498733205,None,1.38
1498733235,None,1.38
1498733265,None,1.38
1498733295,None,1.38
1498733326,None,1.38
1498733356,None,1.38
1498733386,None,1.38
1498733417,None,1.38
1498733447,None,1.38
1498733477,None,1.38
1498733507,None,1.38
1498733538,None,1.38
1498733568,None,1.38
1498733598,None,1.38
1498733628,None,1.38
1498733658,None,1.38
1498733689,None,1.38
1498733719,None,1.38
1498733749,None,1.38
1498733780,None,1.38
1498733810,None,1.38
1498733840,None,1.38
1498733870,None,1.38
1498733901,None,1.38
1498733931,None,1.38
1498733961,None,1.38
1498733992,None,1.38
1498734022,None,1.38
1498734052,None,1.38
1498734082,None,1.38
1498734113,None,1.38
1498734143,None,1.38
1498734173,None,1.38
1498734203,None,1.38
1498734233,None,1.38
1498734264,None,1.38
1498734294,None,1.38
1498734324,None,1.38
1498734354,None,1.38
1498734385,None,1.38
1498734415,None,1.38
1498734445,None,1.38
1498734475,None,1.38
1498734505,None,1.38
1498734536,None,1.38
1498734566,None,1.38
1498734596,None,1.38
1498734627,None,1.38
1498734657,None,1.38
1498734687,None,1.38
1498734717,None,1.38
1498734748,None,1.38
1498734778,None,1.38
1498734808,None,1.38
1498734838,None,1.38
1498734869,None,1.38
1498734899,None,1.38
1498734929,None,1.38
1498734959,None,1.38
1498734990,None,1.38
1498735020,None,1.38
1498735050,None,1.38
1498735081,None,1.38
1498735111,None,1.38
1498735141,None,1.38
1498735171,None,1.38
1498735202,None,1.38
1498735232,None,1.38
1498735262,None,1.38
1498735292,None,1.38
1498735323,None,1.38
1498735353,None,1.38
1498735383,None,1.38
